['1', ['36.25', '9.08'], ['-503.0', '-433.25', '1772.5']]
['1', ['36.25', '8.24'], ['-395.25', '-566.5', '1570.75']]
['1', ['36.25', '8.24'], ['-395.25', '-566.5', '1570.75']]
['1', ['36.25', '8.24'], ['-395.25', '-566.5', '1570.75']]
['1', ['36.25', '8.24'], ['-395.25', '-566.5', '1570.75']]
['1', ['36.25', '8.24'], ['-395.25', '-566.5', '1570.75']]
['1', ['36.25', '8.24'], ['-395.25', '-566.5', '1570.75']]
['1', ['36.25', '8.24'], ['-395.25', '-566.5', '1570.75']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '8.33'], ['-411.75', '-502.75', '1587.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.97'], ['-477.25', '-450.75', '1585.5']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.93'], ['-498.0', '-428.0', '1587.25']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.86'], ['-527.5', '-428.75', '1579.0']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.41'], ['-555.5', '-362.25', '1581.75']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.47'], ['-559.25', '-382.75', '1578.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.41'], ['-567.75', '-358.5', '1570.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.24'], ['-569.25', '-342.0', '1571.25']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.15'], ['-575.5', '-349.25', '1568.75']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.07'], ['-575.0', '-325.5', '1565.5']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '7.08'], ['-580.75', '-337.75', '1563.0']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.99'], ['-579.5', '-320.75', '1553.75']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.78'], ['-587.0', '-296.5', '1557.25']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.81'], ['-585.25', '-304.5', '1548.0']]
['1', ['36.25', '6.8'], ['-586.25', '-306.75', '1546.75']]
['1', ['36.25', '6.8'], ['-586.25', '-306.75', '1546.75']]
['1', ['36.25', '6.8'], ['-586.25', '-306.75', '1546.75']]
['1', ['36.25', '6.8'], ['-586.25', '-306.75', '1546.75']]
['1', ['36.25', '6.8'], ['-586.25', '-306.75', '1546.75']]
['1', ['36.25', '6.8'], ['-586.25', '-306.75', '1546.75']]
['1', ['36.25', '6.8'], ['-586.25', '-306.75', '1546.75']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.53'], ['-586.25', '-290.75', '1546.25']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
['1', ['36.25', '6.45'], ['-585.75', '-276.5', '1541.75']]
