['1', ['36.25', '7.13'], ['-91.75', '-64.5', '469.0']]
['1', ['36.25', '7.13'], ['-91.0', '-65.0', '470.75']]
['1', ['36.25', '7.13'], ['-91.0', '-65.0', '470.75']]
['1', ['36.25', '7.13'], ['-91.0', '-65.0', '470.75']]
['1', ['36.25', '7.13'], ['-91.0', '-65.0', '470.75']]
['1', ['36.25', '7.13'], ['-91.0', '-65.0', '470.75']]
['1', ['36.25', '7.13'], ['-91.0', '-65.0', '470.75']]
['1', ['36.25', '7.13'], ['-91.0', '-65.0', '470.75']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '7.13'], ['-92.5', '-65.0', '469.0']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.86'], ['-71.0', '-91.75', '446.25']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '6.98'], ['-18.0', '-105.75', '411.75']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '4.5'], ['-57.0', '-95.33', '480.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.66'], ['-36.75', '-89.5', '417.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '6.55'], ['-43.5', '-85.75', '412.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '4.3'], ['-74.0', '-45.33', '493.0']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.47'], ['-130.5', '60.5', '659.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.44'], ['-72.5', '67.5', '673.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.29'], ['-20.0', '54.5', '680.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.23'], ['4.5', '33.5', '675.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.13'], ['10.0', '2.0', '668.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '2.02'], ['7.0', '-14.0', '664.5']]
['1', ['36.25', '1.87'], ['23.0', '-30.0', '649.5']]
['1', ['36.25', '1.87'], ['23.0', '-30.0', '649.5']]
['1', ['36.25', '1.87'], ['23.0', '-30.0', '649.5']]
['1', ['36.25', '1.87'], ['23.0', '-30.0', '649.5']]
['1', ['36.25', '1.87'], ['23.0', '-30.0', '649.5']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.77'], ['25.5', '-41.5', '648.0']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.44'], ['35.5', '-80.0', '627.5']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '1.32'], ['68.0', '-78.0', '617.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['181.0', '-255.0', '1030.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['160.0', '-298.0', '1038.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['164.0', '-316.0', '1045.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['157.0', '-330.0', '1047.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['165.0', '-334.0', '1055.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['190.0', '-330.0', '1051.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['206.0', '-328.0', '1030.0']]
['1', ['36.25', '0.0'], ['194.0', '-373.0', '1035.0']]
['1', ['36.25', '0.0'], ['194.0', '-373.0', '1035.0']]
