['1', ['36.25', '7.99'], ['-153.0', '-49.25', '614.5']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.99'], ['-152.25', '-49.5', '613.75']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '7.98'], ['-152.25', '-49.0', '613.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-152.0', '-49.75', '615.0']]
['1', ['36.25', '8.0'], ['-150.0', '-50.0', '616.25']]
['1', ['36.25', '8.0'], ['-150.0', '-50.0', '616.25']]
['1', ['36.25', '8.0'], ['-150.0', '-50.0', '616.25']]
['1', ['36.25', '8.0'], ['-150.0', '-50.0', '616.25']]
['1', ['36.25', '8.0'], ['-150.0', '-50.0', '616.25']]
['1', ['36.25', '8.0'], ['-150.0', '-50.0', '616.25']]
['1', ['36.25', '8.0'], ['-150.0', '-50.0', '616.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.95'], ['-71.5', '-121.75', '501.25']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.72'], ['-78.25', '-97.5', '498.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.44'], ['-85.5', '-81.75', '508.75']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.59'], ['-87.75', '-83.5', '510.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.63'], ['-92.5', '-70.25', '513.25']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '7.06'], ['-102.5', '-51.0', '526.75']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.75'], ['-99.0', '-39.5', '532.5']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '6.23'], ['-66.25', '-22.25', '507.25']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '4.46'], ['-39.0', '24.0', '592.67']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.88'], ['-19.0', '114.0', '730.5']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.91'], ['30.5', '124.5', '720.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.94'], ['79.5', '83.0', '684.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.93'], ['83.0', '79.0', '680.0']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.78'], ['138.5', '59.0', '647.5']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.58'], ['64.5', '-11.0', '630.0']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.36'], ['115.5', '6.5', '621.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.34'], ['129.0', '-27.0', '608.5']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '2.06'], ['112.5', '-68.5', '570.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.91'], ['109.0', '-91.5', '549.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.82'], ['106.0', '-130.5', '538.0']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '1.51'], ['107.5', '-158.5', '508.5']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
['1', ['36.25', '0.0'], ['256.0', '-488.0', '807.0']]
