['1', ['32.34', '14.5'], ['-231.5', '-191.0', '618.0']]
['1', ['29.0', '14.5'], ['-2122.0', '-2308.0', '422.0']]
['1', ['29.0', '14.5'], ['-2122.0', '-2308.0', '422.0']]
['1', ['29.0', '14.5'], ['-2122.0', '-2308.0', '422.0']]
['1', ['29.0', '14.5'], ['-2122.0', '-2308.0', '422.0']]
['1', ['29.0', '14.5'], ['-2122.0', '-2308.0', '422.0']]
['1', ['29.0', '14.5'], ['-2122.0', '-2308.0', '422.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2090.0', '-2296.0', '402.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2055.0', '-2303.0', '383.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2038.0', '-2251.0', '402.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-2011.0', '-2205.0', '410.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1991.0', '-2219.0', '391.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1978.0', '-2188.0', '377.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1962.0', '-2174.0', '383.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1941.0', '-2163.0', '386.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1935.0', '-2167.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1937.0', '-2147.0', '390.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1916.0', '-2127.0', '389.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1909.0', '-2116.0', '378.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1896.0', '-2119.0', '370.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1888.0', '-2107.0', '371.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1869.0', '-2108.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1876.0', '-2082.0', '387.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1866.0', '-2089.0', '375.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1848.0', '-2072.0', '369.0']]
['1', ['29.0', '14.5'], ['-1832.0', '-2040.0', '384.0']]
['1', ['29.0', '14.5'], ['-1832.0', '-2040.0', '384.0']]
['1', ['29.0', '14.5'], ['-1832.0', '-2040.0', '384.0']]
['1', ['29.0', '14.5'], ['-1832.0', '-2040.0', '384.0']]
['1', ['29.0', '14.5'], ['-1832.0', '-2040.0', '384.0']]
['1', ['29.0', '14.5'], ['-1832.0', '-2040.0', '384.0']]
['1', ['29.0', '14.5'], ['-1832.0', '-2040.0', '384.0']]
