['1', ['36.25', '9.64'], ['-714.5', '-304.75', '1557.25']]
['1', ['36.25', '9.64'], ['-714.5', '-304.75', '1557.25']]
['1', ['36.25', '9.64'], ['-714.5', '-304.75', '1557.25']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.64'], ['-714.25', '-304.25', '1558.75']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.66'], ['-716.0', '-306.0', '1560.0']]
['1', ['36.25', '9.64'], ['-714.0', '-304.0', '1557.0']]
['1', ['36.25', '9.64'], ['-714.0', '-304.0', '1557.0']]
