['1', ['36.25', '8.63'], ['-389.0', '-322.25', '1546.0']]
['1', ['36.25', '8.63'], ['-388.0', '-318.75', '1541.5']]
['1', ['36.25', '8.63'], ['-388.0', '-318.75', '1541.5']]
['1', ['36.25', '8.63'], ['-388.0', '-318.75', '1541.5']]
['1', ['36.25', '8.63'], ['-388.0', '-318.75', '1541.5']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '8.55'], ['-252.75', '-518.5', '1387.25']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.75'], ['-255.5', '-433.25', '1307.5']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '7.94'], ['-279.75', '-423.25', '1335.0']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '8.05'], ['-289.0', '-420.75', '1340.5']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.54'], ['-345.75', '-352.5', '1353.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '7.27'], ['-377.5', '-312.5', '1362.25']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.83'], ['-410.0', '-287.75', '1354.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.71'], ['-410.0', '-271.25', '1343.5']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.55'], ['-414.75', '-249.75', '1333.25']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.34'], ['-412.0', '-252.25', '1330.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.33'], ['-413.5', '-241.0', '1325.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.21'], ['-403.0', '-236.5', '1315.5']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '6.06'], ['-403.5', '-219.25', '1317.25']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.96'], ['-394.5', '-213.25', '1311.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.86'], ['-393.25', '-216.25', '1303.75']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.87'], ['-387.75', '-216.75', '1301.0']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.74'], ['-369.75', '-195.75', '1291.25']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.62'], ['-362.0', '-185.0', '1286.5']]
['1', ['36.25', '5.46'], ['-351.25', '-186.75', '1284.5']]
['1', ['36.25', '5.46'], ['-351.25', '-186.75', '1284.5']]
['1', ['36.25', '5.46'], ['-351.25', '-186.75', '1284.5']]
['1', ['36.25', '5.46'], ['-351.25', '-186.75', '1284.5']]
['1', ['36.25', '5.46'], ['-351.25', '-186.75', '1284.5']]
